date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:33:19	1266/1266	---M--	200	added ('OK')	image/png	date:Thu,%2022%20May%202025%2019:33:19%20GMT	https://template.hasthemes.com/mazlay/mazlay/assets/img/icon/icon-new.png	C:/Users/artur/Desktop/mazla/template.hasthemes.com/mazlay/mazlay/assets/img/icon/icon-new.png	(from https://template.hasthemes.com/mazlay/mazlay/assets/css/style.css)
22:33:19	1092/1092	---M--	200	added ('OK')	image/png	date:Thu,%2022%20May%202025%2019:33:19%20GMT	https://template.hasthemes.com/mazlay/mazlay/assets/img/icon/icon1-new.png	C:/Users/artur/Desktop/mazla/template.hasthemes.com/mazlay/mazlay/assets/img/icon/icon1-new.png	(from https://template.hasthemes.com/mazlay/mazlay/assets/css/style.css)
22:33:19	136/136	---M--	200	added ('OK')	image/png	date:Thu,%2022%20May%202025%2019:33:19%20GMT	https://template.hasthemes.com/mazlay/mazlay/assets/img/icon/bkg_grid.png	C:/Users/artur/Desktop/mazla/template.hasthemes.com/mazlay/mazlay/assets/img/icon/bkg_grid.png	(from https://template.hasthemes.com/mazlay/mazlay/assets/css/style.css)
22:33:20	1001/1001	---M--	200	added ('OK')	image/png	date:Thu,%2022%20May%202025%2019:33:20%20GMT	https://template.hasthemes.com/mazlay/mazlay/assets/img/icon/bkg_grid_hover.png	C:/Users/artur/Desktop/mazla/template.hasthemes.com/mazlay/mazlay/assets/img/icon/bkg_grid_hover.png	(from https://template.hasthemes.com/mazlay/mazlay/assets/css/style.css)
22:33:21	136/136	---M--	200	added ('OK')	image/png	date:Thu,%2022%20May%202025%2019:33:20%20GMT	https://template.hasthemes.com/mazlay/mazlay/assets/img/icon/bkg_grid4.png	C:/Users/artur/Desktop/mazla/template.hasthemes.com/mazlay/mazlay/assets/img/icon/bkg_grid4.png	(from https://template.hasthemes.com/mazlay/mazlay/assets/css/style.css)
22:33:22	155/155	---M--	200	added ('OK')	image/png	date:Thu,%2022%20May%202025%2019:33:22%20GMT	https://template.hasthemes.com/mazlay/mazlay/assets/img/icon/bkg_grid4_hover.png	C:/Users/artur/Desktop/mazla/template.hasthemes.com/mazlay/mazlay/assets/img/icon/bkg_grid4_hover.png	(from https://template.hasthemes.com/mazlay/mazlay/assets/css/style.css)
22:33:22	106/106	---M--	200	added ('OK')	image/png	date:Thu,%2022%20May%202025%2019:33:22%20GMT	https://template.hasthemes.com/mazlay/mazlay/assets/img/icon/bkg_list.png	C:/Users/artur/Desktop/mazla/template.hasthemes.com/mazlay/mazlay/assets/img/icon/bkg_list.png	(from https://template.hasthemes.com/mazlay/mazlay/assets/css/style.css)
22:33:22	113/113	---M--	200	added ('OK')	image/png	date:Thu,%2022%20May%202025%2019:33:22%20GMT	https://template.hasthemes.com/mazlay/mazlay/assets/img/icon/bkg_list_hover.png	C:/Users/artur/Desktop/mazla/template.hasthemes.com/mazlay/mazlay/assets/img/icon/bkg_list_hover.png	(from https://template.hasthemes.com/mazlay/mazlay/assets/css/style.css)
22:33:23	1354/1354	---M--	200	added ('OK')	image/png	date:Thu,%2022%20May%202025%2019:33:23%20GMT	https://template.hasthemes.com/mazlay/mazlay/assets/img/about/quote-icon.png	C:/Users/artur/Desktop/mazla/template.hasthemes.com/mazlay/mazlay/assets/img/about/quote-icon.png	(from https://template.hasthemes.com/mazlay/mazlay/assets/css/style.css)
22:33:24	241166/241166	---M--	200	added ('OK')	image/jpeg	date:Thu,%2022%20May%202025%2019:33:23%20GMT	https://template.hasthemes.com/mazlay/mazlay/assets/img/bg/coming-soon.jpg	C:/Users/artur/Desktop/mazla/template.hasthemes.com/mazlay/mazlay/assets/img/bg/coming-soon.jpg	(from https://template.hasthemes.com/mazlay/mazlay/assets/css/style.css)
